 563    1520    2820    1593    2937         74     118
 564    1594    2820    1667    2937         74     118
 565    1668    2820    1742    2937         75     118
 566    1743    2820    1817    2937         75     118
 567    1818    2820    1891    2937         74     118
 568    1892    2820    1966    2937         75     118
 569    1967    2820    2041    2937         75     118
 570    2042    2820    2115    2937         74     118
 571    2116    2820    2190    2937         75     118
 572    2191    2820    2265    2937         75     118
 573    2266    2820    2339    2937         74     118
 574    2340    2820    2414    2937         75     118
 575    2415    2820    2525    2937        111     118
 576    2526    2820    3200    2937        675     118
 577       1    2938     792    3054        792     117
 578     793    2938     868    3054         76     117
 579     869    2938     943    3054         75     117
 580     944    2938    1018    3054         75     117
 581    1019    2938    1093    3054         75     117
 582    1094    2938    1168    3054         75     117
 583    1169    2938    1243    3054         75     117
 584    1244    2938    1318    3054         75     117
 585    1319    2938    1393    3054         75     117
 586    1394    2938    1468    3054         75     117
 587    1469    2938    1543    3054         75     117
 588    1544    2938    1617    3054         74     117
 589    1618    2938    1692    3054         75     117
 590    1693    2938    1767    3054         75     117
 591    1768    2938    1842    3054         75     117
 592    1843    2938    1917    3054         75     117
 593    1918    2938    1992    3054         75     117
 594    1993    2938    2066    3054         74     117
 595    2067    2938    2141    3054         75     117
 596    2142    2938    2216    3054         75     117
 597    2217    2938    2291    3054         75     117
 598    2292    2938    2366    3054         75     117
 599    2367    2938    2441    3054         75     117
 600    2442    2938    3200    3054        759     117
 601       1    3055     855    3172        855     118
 602     856    3055     930    3172         75     118
 603     931    3055    1004    3172         74     118
 604    1005    3055    1079    3172         75     118
 605    1080    3055    1153    3172         74     118
 606    1154    3055    1227    3172         74     118
 607    1228    3055    1302    3172         75     118
 608    1303    3055    1376    3172         74     118
 609    1377    3055    1450    3172         74     118
 610    1451    3055    1525    3172         75     118
 611    1526    3055    1599    3172         74     118
 612    1600    3055    1673    3172         74     118
 613    1674    3055    1748    3172         75     118
 614    1749    3055    1823    3172         75     118
 615    1824    3055    1897    3172         74     118
 616    1898    3055    1972    3172         75     118
 617    1973    3055    2046    3172         74     118
 618    2047    3055    2120    3172         74     118
 619    2121    3055    2195    3172         75     118
 620    2196    3055    2269    3172         74     118
 621    2270    3055    2343    3172         74     118
 622    2344    3055    2417    3172         74     118
 623    2418    3055    2492    3172         75     118
 624    2493    3055    3200    3172        708     118
 625       1    3173     883    3291        883     119
 626     884    3173     957    3291         74     119
 627     958    3173    1030    3291         73     119
 628    1031    3173    1104    3291         74     119
 629    1105    3173    1177    3291         73     119
 630    1178    3173    1250    3291         73     119
 631    1251    3173    1324    3291         74     119
 632    1325    3173    1398    3291         74     119
 633    1399    3173    1471    3291         73     119
 634    1472    3173    1545    3291         74     119
 635    1546    3173    1618    3291         73     119
 636    1619    3173    1691    3291         73     119
 637    1692    3173    1765    3291         74     119
 638    1766    3173    1838    3291         73     119
 639    1839    3173    1911    3291         73     119
 640    1912    3173    1985    3291         74     119
 641    1986    3173    2059    3291         74     119
 642    2060    3173    2132    3291         73     119
 643    2133    3173    2206    3291         74     119
 644    2207    3173    2280    3291         74     119
 645    2281    3173    2354    3291         74     119
 646    2355    3173    2428    3291         74     119
 647    2429    3173    2501    3291         73     119
 648    2502    3173    3200    3291        699     119
 649       1    3292    1003    3439       1003     148
 650    1004    3292    1077    3439         74     148
 651    1078    3292    1138    3439         61     148
 652    1139    3292    1198    3439         60     148
 653    1199    3292    1257    3439         59     148
 654    1258    3292    1316    3439         59     148
 655    1317    3292    1376    3439         60     148
 656    1377    3292    1435    3439         59     148
 657    1436    3292    1494    3439         59     148
 658    1495    3292    1554    3439         60     148
 659    1555    3292    1613    3439         59     148
 660    1614    3292    1672    3439         59     148
 661    1673    3292    1732    3439         60     148
 662    1733    3292    1791    3439         59     148
 663    1792    3292    1850    3439         59     148
 664    1851    3292    1910    3439         60     148
 665    1911    3292    1969    3439         59     148
 666    1970    3292    2028    3439         59     148
 667    2029    3292    2096    3439         68     148
 668    2097    3292    2175    3439         79     148
 669    2176    3292    2270    3439         95     148
 670    2271    3292    2330    3439         60     148
 671    2331    3292    2390    3439         60     148
 672    2391    3292    3200    3439        810     148
 673       1    3440    1293    3528       1293      89
 674    1294    3440    1392    3528         99      89
 675    1393    3440    1491    3528         99      89
 676    1492    3440    1591    3528        100      89
 677    1592    3440    1690    3528         99      89
 678    1691    3440    1789    3528         99      89
 679    1790    3440    1889    3528        100      89
 680    1890    3440    1988    3528         99      89
 681    1989    3440    2087    3528         99      89
 682    2088    3440    2194    3528        107      89
 683    2195    3440    2331    3528        137      89
 684    2332    3440    3200    3528        869      89
 685       1    3529    1316    3656       1316     128
 686    1317    3529    1385    3656         69     128
 687    1386    3529    1453    3656         68     128
 688    1454    3529    1522    3656         69     128
 689    1523    3529    1606    3656         84     128
 690    1607    3529    1674    3656         68     128
 691    1675    3529    1743    3656         69     128
 692    1744    3529    1812    3656         69     128
 693    1813    3529    1880    3656         68     128
 694    1881    3529    1949    3656         69     128
 695    1950    3529    2029    3656         80     128
 696    2030    3529    3200    3656       1171     128
 697       1    3657    1431    3713       1431      57
 698    1432    3657    1583    3713        152      57
 699    1584    3657    1780    3713        197      57
 700    1781    3657    3200    3713       1420      57
 701       1    3714    1278    3861       1278     148
 702    1279    3714    1342    3861         64     148
 703    1343    3714    1430    3861         88     148
 704    1431    3714    3200    3861       1770     148
 705       1    3862     540    3995        540     134
 706     541    3862     626    3995         86     134
 707     627    3862     740    3995        114     134
 708     741    3862    1176    3995        436     134
 709    1177    3862    1255    3995         79     134
 710    1256    3862    1327    3995         72     134
 711    1328    3862    1443    3995        116     134
 712    1444    3862    3200    3995       1757     134
 713       1    3996     468    4079        468      84
 714     469    3996     571    4079        103      84
 715     572    3996     674    4079        103      84
 716     675    3996     777    4079        103      84
 717     778    3996    1218    4079        441      84
 718    1219    3996    1321    4079        103      84
 719    1322    3996    1424    4079        103      84
 720    1425    3996    3200    4079       1776      84
 721       1    4080     331    4230        331     151
 722     332    4080     393    4230         62     151
 723     394    4080     451    4230         58     151
 724     452    4080     510    4230         59     151
 725     511    4080     568    4230         58     151
 726     569    4080     626    4230         58     151
 727     627    4080     685    4230         59     151
 728     686    4080     743    4230         58     151
 729     744    4080     801    4230         58     151
 730     802    4080     884    4230         83     151
 731     885    4080    1054    4230        170     151
 732    1055    4080    1138    4230         84     151
 733    1139    4080    1204    4230         66     151
